occupationClaude,count
Labourer in Coal Miner,3
Labourer in Coalyard,3
Labourer in Deal Yard,3
Labourer in Distillary,3
Labourer in Dye and Bleach Works,3
Labourer in Egg Store,3
Labourer in Electric Works,3
Labourer in Engineering Works,3
Labourer in Farm Yard,3
Labourer in Feltworks,3
Labourer in Flax Spinning Co,3
Labourer in Gass Works,3
Labourer in Grain Store,3
Labourer in Grocers Shop,3
Labourer in Iron Factory,3
Labourer in Iron work,3
Labourer in Ironwork,3
Labourer in Linnen Factory,3
Labourer in Ship Building Yard,3
Labourer in Shpyd,3
Labourer in Smith Shop,3
Labourer in Spg Mill,3
Labourer in Tannery,3
Labourer in Tea Store,3
Labourer in Timber Store,3
Labourer in Tobacco Manufactory,3
Labourer in Wine Merchants,3
Labourer in Wollen Factory,3
Labourer in bottle works,3
Labourer not empd,3
Labourer of Mill,3
Labourer on Canal,3
Labourer on Farms,3
Labourer on Public Road,3
Labourer on Railway Linen,3
Labourer or Servant a Cook,3
Labourer out of Work,3
Labourer to Blacksmith,3
Labourer unemployed,3
Labourer's Agricultural,3
"Labourer, Rabbit Trapper",3
"Labourer, Unemployed",3
Labourer. Farm,3
Labourerin Ironworks,3
Laboureror,3
Labourers Agl,3
Labourers Genl,3
Labourers Shepherds,3
Laboures Farm,3
Laboures General,3
Labouring and Fishing,3
Labourr,3
Labourrer General,3
Labours Children,3
Laboury,3
Labr Farm,3
Labr Unemployed,3
Labr Wife,3
Labr in Flour Mill,3
Labr in House Mills,3
Labr's Daughter,3
Labrer,3
Labror Genrel,3
Labrour Genl,3
Labroure,3
Labrs,3
Labrs Widow,3
Labs Wife,3
Laburer Agricultural,3
Laburour,3
Lace Agent,3
Lace Buyer,3
Lace Industry,3
Lace Manufactor,3
Lace Merchant,3
Lace Sawer,3
Lace Work Maker,3
Lace Workers,3
Ladey,3
Ladies Deriving Incomes from Land and Houses,3
Ladies Dress Maker,3
Ladies Maid D. Servant,3
Ladies Nurse Midwife,3
Lady ?,3
Lady Artist,3
Lady Clerk Unemployed,3
Lady Clerk in Wareroom,3
Lady Interest of Money,3
Lady Living on Annuity,3
Lady Tailor,3
Lady Unemployed,3
Lady Visitor,3
Lady Woman and Milliner,3
Lady of Private Means,3
Lady of Title,3
Lady's Maid D Servant,3
Lady's Tailoress,3
Lady'smaid Domestic Servant,3
Ladying House Keeper,3
Lamp Man,3
Lan Maker,3
Land Agency Clerk,3
Land Agent J P,3
Land Agent J P.,3
Land Agent etc,3
Land Agents Assistt,3
Land Commission,3
Land Contractor's Labourer,3
Land Dividends Interest,3
Land Holder and Farmer,3
Land Holders,3
Land Houses and Dividends,3
Land Lives Privt,3
Land Man,3
Land Owner Daughter,3
Land Owner J P,3
Land Owner Justice of the Peace,3
Land Owner's Wife,3
Land Proprietress,3
Land Steward Unemployed,3
Land Steward Wife,3
Land Steward and Gardiner,3
Land Steward and Gardner,3
Land Steward's Daughter,3
Land Stewards Daughter,3
Land Stewards Wife,3
Land Surveyer,3
Land and Annuities,3
Land and Insurance Agent,3
Land and Investments,3
Landed Propretor,3
Landed Proprietor J P,3
Landed Proprietor and Farmer,3
Landed Propritor,3
Landerers,3
Landlords Daughter,3
Landowner J P,3
Landowner and Farmer,3
Landowner's Son,3
Landry Girl,3
Landry Work,3
Landry Worker,3
Lands and Ormitens,3
Lands and c,3
"Lands, Dividends and C and C",3
Landury Maid,3
Last Maker,3
Lather,3
Lauberer General,3
Laubour,3
Laubourer General,3
Laun Dress,3
Launderer,3
Laundery Made,3
Laundrees,3
Laundress Assistants,3
Laundress Asylum,3
Laundress D servant,3
Laundress Servant Domestic,3
Laundrey Maid,3
Laundry Forewoman,3
Laundry M,3
Laundry Worker in Shirt Factory,3
Laundry Workers,3
Laundry's,3
Laundrywoman,3
Laundy Hand,3
Laurdress,3
Law Clerck,3
Law Makers,3
Law Writer,3
Lawclerk,3
Lawn Weaver,3
Lawyers Clerk,3
Lay Evangelist,3
Layer Flax Mill,3
Leading Seaman,3
Learning Piano Music,3
Learning at Home,3
Leather Manufacturer,3
Leather Tanner,3
Leather Worker,3
Leighbour,3
Lemonade Bottler,3
Lennin Weaver,3
Letter Carrier G.P.O,3
Letter Press Feeder,3
Letter Printer,3
Letterpress Machineman,3
Leverg Private,3
Licenced Hawker,3
Licened Car Driver,3
License Publican,3
Licensed Car and Cab Driver,3
Licensed Grocer and Publican,3
Licensed Hawker,3
Licensed Pedlar,3
Licensed Trader and Farmer,3
Licensed Victuer and Grocer,3
Lieut Active Royal Fustion,3
Lieut Col Retired,3
Lieut Colonel Retired,3
Lieutenant Royal Navy,3
Life Insurance Inspector,3
Lift Man,3
Lime Carrier,3
Lime Stone Contractor,3
Lime Stone Quarryman,3
Limekeeper,3
Lin Smith,3
Linear Weaver,3
Lineman G.P.O,3
Lineman Postal Telegraphs,3
Linen Bluer,3
Linen Buttler,3
Linen Buyer,3
Linen Cloth Marker,3
Linen Collar Stitcher,3
Linen Designer,3
Linen Doffer Millworker,3
Linen Drawer In,3
Linen Dyers,3
Linen Factory Girl,3
Linen Factory Pirn Winder,3
Linen Facty Weaver,3
Linen Folder Bleach Works,3
Linen Hand Kerchief Weaver,3
Linen Hdkf Manufacturer,3
Linen Laffer,3
Linen Loom Tenter,3
Linen Manufacturer and Merchant,3
Linen Manufacturers Clerk,3
Linen P. L. Tenter,3
Linen Pressman,3
Linen Reeler in Factory,3
Linen Sample Cutter,3
Linen Spinnier,3
Linen Spinning Master,3
Linen Spinning Mill Worker,3
Linen Stamper,3
Linen Sticher,3
Linen Stockeeper,3
Linen Stockkeeper,3
Linen Thread Polisher,3
Linen Thread Skeiner,3
Linen Trade Apprentice,3
Linen Twister,3
Linen Veiner,3
Linen Vice Folder,3
Linen W Weaver,3
Linen Wafer,3
Linen Ware House,3
Linen Warehouse Stitcher,3
Linen Warer,3
Linen Warp Winder in Factory,3
Linen Way Winder,3
Linen Weaver in Linen Fact,3
Linen Weaving Tenter,3
Linen Winder Factory,3
Linen Winder Mill,3
Linen Winders,3
Linen Winding Master,3
Linen Y Winder,3
Linen Yarn Dryer,3
Linen Yarn Finisher,3
Linen Yarn Pirn Winder,3
Linen Yarn Reeler in Mill,3
Linen Yarn Reelers,3
Linen Yarn Spinner in Factory,3
Linen Yarn Spinners,3
Linen Yarn Spinning Master,3
Linen Yarn Winder in Factory,3
Linen Yarn Winders,3
Linen and Cambric Weaver,3
Linen and Woolen Weaver,3
Linen. Weaver,3
Linnen Business,3
Linnen Capper,3
Linnen Cutter,3
Linnen Embroider,3
Linnen Finsher,3
Linnen Lapper in Factory,3
Linnen Shore,3
Linnen Spinner in Mill,3
Linnen Warp Winder,3
Linnen Wavers,3
Linnen Wearer,3
Linnen Weaver Unemployed,3
Linnen Winer,3
Linnen Yarn Bundler,3
Linnen Yarn Spinner,3
Linner Winder,3
Liquor Dealer,3
Literature,3
Lith Printer,3
Litho Designer,3
Litho Machine Feeder,3
Lithographic Designer,3
Little Bray,3
Live Private,3
Live Stock Exporter and Victualler,3
Lives With Caretakers,3
Lives on Interest of Money,3
Lives on Intrest of Money,3
Lives on her Money,3
Living Private on Income from House,3
Living Private on Interest of Money,3
Living at Home Private,3
Living in her Money,3
Living in the Dividends of My Money,3
Living on Dividends from House Property,3
Living on His Money invested and c,3
Living on Home,3
Living on Intrest,3
Living on Investments,3
Living on Land Property,3
Living on Own Means,3
Living on Pension,3
Living on Relief from Union,3
Living on Work House Relief,3
Living on the Interest of Money,3
Lize Maker,3
Ln Weaver,3
Lock Gate Keeper,3
Lock Labourer,3
Loco Fireman,3
Locomotive Foreman,3
Lodge Gate Keeper,3
Lodgekeeper,3
Lodging House Proprietor,3
Lodging House keeper,3
Lodging and House Keeper,3
Lodging house keeper,3
Lodginghousekeeper,3
Lodgings Keeper,3
Loding Housekeeper,3
Loft Worker,3
Loom Fitter,3
Loom Weaver,3
Lot Holder,3
Lourer,3
Low. Lodging House Keeper,3
Lunatic Asylum Attendant,3
Lunatic Attendant in Workhouse,3
Luves on out door relief,3
Lwever,3
M Dentist,3
M Labourer,3
M Trainy,3
"M.D, M.Ch, L.M. Q U I Last Dub. Net Practising",3
Machainest,3
Machanest,3
Machanical Fitter,3
Macheinist,3
Machene Boy,3
Macheniest,3
Machenist Shirts,3
Machenist in Factory,3
Machine Boy Flax Mill,3
Machine Boy Rope Works,3
Machine Boy Unemployed,3
Machine Fitter Apprentice,3
Machine Fitter Unemployed,3
Machine Fitter in Foundry,3
Machine Fitter in Iron Works,3
Machine Fitter in Works,3
Machine Hemstitch,3
Machine Machanic,3
Machine Master in Flax Mill,3
Machine Minder,3
Machine Oiler in Mill,3
Machine Operator,3
Machine Painter,3
Machine Power,3
Machine Sawer,3
Machine Screwer in Sp'g Mill,3
Machine Veiner or Sewer,3
Machineboy,3
Machiner in Factory,3
Machinery Agent,3
Machinest Driving,3
Machinest Printing,3
Machinest Rope Works,3
Machinest at Factory,3
Machinest in Foundry,3
Machinest in Linen Factory,3
Machinish,3
Machinist Handkerchief,3
Machinist Handkerchief Trade,3
Machinist Linen,3
Machinist Tailors,3
Machinist Warehouse,3
Magistrate Linen Merchant,3
Magistrate and Draper,3
Magistrate and Merchant,3
Maid Domestic S,3
Maid General Servant,3
Maid House,3
Mail Messenger,3
Major Army,3
Major Retired List,3
Major Retired and J. O.,3
Making under Clothing,3
Malster in Distillery,3
Malt House Manager,3
Malt Store Labour,3
Man Servant Domestic,3
Manager Book Shop,3
Manager Drapery,3
Manager Factory,3
Manager Farm,3
Manager Grocers Assistant,3
Manager Linen Weaving Factory,3
Manager Mineral Water Factory,3
Manager National Bank,3
Manager Public House,3
Manager Saw Mills,3
Manager Weaving Factory,3
Manager in Creamery,3
Manager in Factory,3
Manager in Linen Factory,3
Manager in Shop,3
Manager of Bakery,3
Manager of Brick Works,3
Manager of Brickworks,3
Manager of Collar and Cuff Factory,3
Manager of Factory,3
Manager of Gas Works,3
Manager of House,3
Manager of Linen Factory,3
Manager of Works,3
Managerss,3
Manages House,3
Mandicant,3
Mangle Woman,3
Manilla Spinner,3
Mantle Buyer,3
Mantle Sales,3
Manufacturer Linen,3
Manufactures,3
Manufacturors Finishers,3
Marble Cutter,3
Marble Turner,3
Marine Engine Driver,3
Marine Store Sorter,3
Marine and Bottle Dealer,3
Mariner A B,3
Mariner's Wife,3
Market Man,3
Market Woman,3
Marrid Woman,3
Mashon,3
Mason Builder,3
Mason Daughter,3
Mason Labour,3
Mason Son,3
Mason's Apprentice,3
Masseuse,3
Master Baker and Grocer,3
Master Black Smyth,3
Master Boot and Shoe Maker,3
Master Cabinetmaker,3
Master Carriage Builder,3
Master Draper,3
Master Farrier,3
Master Flesher,3
Master Marine,3
Master Marriner,3
Master Miller,3
Master Slater,3
Master Worker,3
Mastress,3
Mate Worker,3
Matron of Work House,3
Matron or Housekeeper,3
Mattres Maker,3
Maulder,3
Mayson,3
Means from Lands House and Dividends,3
Meat Vender,3
Mechanic Bicycle,3
Mechanic Boy,3
Mechanic Carpenter,3
Mechanic Flax Spinning,3
Mechanic Mill,3
Mechanic Sewing Machine,3
Mechanic's Labourer,3
Mechanic's Wife,3
Mechanical Engineer and Draughtsman,3
Mechanical Engineer in Factory,3
Mechanical Enginer,3
Mechanical Fitter,3
Mechanical Works Employe,3
Mechanice,3
Mechanics Machinest,3
Mechine Boy,3
Mechinic,3
Med Student College of Surgeons,3
Med. Student,3
Medical Agent,3
Medical Doctor's Son,3
Medical Studen,3
Medical Student London University,3
Medical Student R.C.S.I,3
Medical Student T.C.D,3
Medical Student Undergraduate R.U.I.,3
Medical assistant,3
Medical student,3
Medicine Student,3
Member Rel Cmity and Not Teacher,3
Member of Parliament,3
Member of Presentation Order,3
Member of Stock Exchange,3
Mendicont,3
Mercantile,3
Merchant Egg,3
Merchant Flour,3
Merchant General Grocer,3
Merchant Grocer and Baker,3
Merchant Grocer and Draper,3
Merchant Grocery,3
Merchant Hardware,3
Merchant J P,3
Merchant Magistrate,3
Merchant Miller,3
Merchant Mineral Water,3
Merchant Pinafores Aprons and C,3
Merchant Sailor Unemployed,3
Merchant Shopkeeper,3
Merchant Son Assisting in Shop,3
Merchant Wine,3
Merchant and Auctioner,3
Merchant and Justice of the Peace,3
Merchant's Assistant,3
Merchants Clark,3
Merchants Messenger,3
Mercht Tailor,3
Merct. Clerk,3
Merdicant,3
Message Boy Domestic Servant,3
Message Boy Grocer,3
Message Boy Grocer's,3
Message Boy in Thread Factory,3
Messager,3
Messanger in Shop,3
Messenger Domestic,3
Messenger G P O,3
Messenger General Servant,3
Messenger in Bakery,3
Messenger in Dairy,3
Messenger in Hardware Shop,3
Messenger out of Employment,3
Methodist,3
Methodist Evangelist,3
Midship Man,3
Midwife and Nurse,3
Miking Cow,3
Milerate,3
Miles Man M.G.W.R,3
Milesman G S W R,3
Milesman G.S.W.R,3
Milesman M. G. W. R,3
Milesman Railway Servant,3
Milesman on G. S. and W. Railway,3
Military Outfitter,3
Military Prison Warder,3
Military Staff Clerk,3
Militia Man and Labourer,3
Milk Cart Driver,3
Milk Factory General Servant Domestic,3
Milk Factory Milk,3
Milk Factory Servant Domestic,3
Milk Purveyar,3
Milk Woman Domestic Servant,3
Mill Apprentice,3
Mill Assistant,3
Mill Carter,3
Mill Doofer,3
Mill Employe,3
Mill Engineer,3
Mill Girle Linen Factory,3
Mill Hands,3
Mill Labourer in Flour Mill,3
Mill Linen Worker,3
Mill Machinest,3
Mill Opperative,3
Mill Porter,3
Mill Spinner Worker,3
Mill Spreader in Flax,3
Mill Spreaders,3
Mill Stricker,3
Mill Tenter,3
Mill Worker Carder,3
Mill Worker Flax Dresser,3
Mill Worker Flax Reeler,3
Mill Worker Flax Rover,3
Mill Worker General Labourer,3
Mill Worker Half Timer,3
Mill Worker Rover,3
Mill Worker Ruler,3
Mill Worker Spreader in Mill,3
Mill Worker Sweeper,3
Mill Worker Thread Spinner,3
Mill Worker Winder Linen,3
Mill Worker in Linen Mill,3
Mill Worker in Spinning Mill,3
Mill Workers Flax Doffer,3
Mill hand,3
Millar and Farmer,3
Millenary,3
Millener and Sales,3
Miller Apprentice,3
Miller Employed,3
Miller Farmer,3
Miller Retired,3
Miller Wife,3
Miller and Farmers Daughter,3
Miller and Farmers Son,3
Miller and Stone Dresser,3
Miller of Corn,3
Miller's Labourer,3
Miller's Wife,3
Millerright,3
Millers Apprentice,3
Millers Assistant,3
Millers Wife,3
Milliner Drapery,3
Milliner and Shop Keeper,3
Milliner in Shop,3
Milling Expert,3
Millsawyer,3
Millsman on Railway,3
Millworker Flax Spreader,3
Millworker Rougher,3
Millworker Spreader,3
Millworker Unemployed,3
Millworker and Scholar,3
Millwrite,3
Milwright,3
Miner in Barytes Mine,3
"Miner, Copper Mine",3
Mineral Water,3
Mineral Water Manager,3
Mineral Water Mfgr,3
Mineral Water Packer,3
Mineral Water Porter,3
Mineral Water Van Conductor,3
Minister of Irish Presbyterian Church,3
Minner,3
Minors Daughter,3
Misic Teacher,3
Mission Agent,3
Modiste,3
Mone,3
Money,3
Money Investments,3
Money P. Land Mortgage etc,3
Money in Bank,3
Monitess,3
Monitor N.School,3
Monitor in Nat School,3
Monitress N School,3
Monitress N.S,3
Monitress in N. School,3
Monitress in Nat School,3
Monitriss,3
Monk,3
Monumental Marble and Limestone Mason,3
Monumental Mason,3
Moravian Minister,3
Motar Man,3
Mother Assistant,3
Mother Housekeeper,3
Mother to Head of Family,3
Mother's Assistant,3
Mothers Keep,3
Motor Driver,3
Moulder in Iron Foundry,3
Moulders Labourer,3
Mousse,3
Mrs of Family,3
Mt Gardeners Daughter,3
Museum Attendant,3
Musical Agent,3
Musician Pianist,3
Musicion,3
Musick Teacher,3
Muslin Dryer,3
Muslin Lapper,3
Muslin Sower,3
My School,3
N Business,3
N C Teacher,3
N S Monitor,3
N Teacher Pensioner,3
N.B. Teacher,3
N.S Teacer,3
N.S. Teacher and Farmer,3
N.S. Workmistress,3
N.S.School Teacher,3
N.Teacher and Farmer,3
NS Teacher,3
Nail Bagg Weaver,3
Nail Smith,3
Nailor Maker,3
Nailor Master,3
Naliar,3
Narvy,3
Nat S. Teacher,3
Nat Sch. Teacher,3
Nat Schl Teacher,3
Nat School Teacher and Farmer,3
Nat. Board Teacher,3
Nat.S. Teacher,3
Nation School Teacher,3
National School Assistant Teacher,3
National School Monitoress,3
National School Monitres,3
National School Teacher Retired,3
National Teacher Farmer,3
National Teacher's Daughter,3
Nats Teacher,3
Naval Pensinor,3
Naval Pension,3
Naval Reserve,3
Naval Seaman A B,3
Navey Pensioner,3
Navil Pensioner,3
Navvey Labourer,3
Navy Sailors Wife,3
Needle Maker,3
Needle work,3
Needlewoman Domestic Servant,3
Neil,3
Net Makers,3
Net Making,3
Netmaker,3
Nett Maker,3
Nettars,3
Netter in Factory,3
Never had any,3
New Scholar,3
Newagent,3
News Agents,3
News Paper Boy,3
News Paper Manager,3
News Paper Seller,3
News Porter,3
News Vender General,3
Newspaper Artist,3
Newspaper Boy,3
Newspaper Clerk,3
Newspaper Correspondent,3
Newspaper Messenger,3
Newspaper Vender,3
Nice Folder,3
Night Attdt,3
Night Porter Domestic Servant,3
Night Watch,3
Nightingals Nurse,3
Nil Annuity,3
Nil Land Property,3
Nil No Business,3
Nil Spinster,3
Nile,3
Nipper on Railway,3
No Buisnes,3
No Business Intrest of Money,3
No Business or Proffension,3
No Business or Trade,3
No Emploment,3
No Employment Except House Keeping,3
No Occaption,3
No Occuaption,3
No Occupation Gentleman,3
No Occupation Income From Dividends,3
No Occupation Income from Business,3
No Occupation Income from Houses,3
No Occupation Interest of Money,3
No Occupation Living Private,3
No Occupation Living on Charity,3
No Occuptation,3
No Oucpation,3
No Particular Employed,3
No Prefession,3
No Present Occupation,3
No Profession Employed at home,3
No Profession Land Rents Constitute Income,3
No Profession Private Means,3
No Profession had? or Calling,3
No Profession or Cally,3
No Profession or head,3
No Profession. Income from Land and c,3
"No Professions Income from Land Houses, Dividends and Interests of Money",3
No Profission,3
No Rank Prof. or Occup.,3
No Scoller,3
No Sholar,3
No Shool at Home,3
No Situation,3
No Special Employment,3
No Trade or Profession Living on Intrest of Money,3
"No Trade, as Yet",3
No Trader or Employment,3
No Young,3
No at School,3
No employment,3
No profession,3
No scoller,3
Noemployment,3
Non Occupation,3
None Give,3
None Housekeeper,3
None Houses,3
None Income from Dividend,3
None Income from H Property and Shares,3
None Income from Interest of Money,3
None Infant,3
None Lives Private,3
None Private means,3
None Profession,3
None Retired Merchant,3
None Retired at School,3
None School,3
None Stand,3
None Tramp,3
None Wife,3
None in Particular,3
Nooccupation,3
Noprofession or Business,3
Not At school,3
Not Att School,3
Not Attending Scholl,3
Not Attending School ?,3
Not Attending Yet,3
Not Fit for Chool,3
Not Fit to Work,3
Not Fixed,3
Not Going School,3
Not Going at School,3
Not Occupien,3
Not Receving Instruction,3
Not Teacher,3
Not Under Instruction,3
Not Worken,3
Not Workin,3
Not Yet,3
Not Yet to School,3
Not at Chool,3
Not at Scholl,3
Not at School yet,3
Not at Schooll,3
Not going to school,3
Not in School,3
Not of Age for School,3
Noting,3
Nottg Scholar,3
Novelist,3
Nun Order St John of God,3
Nurs R.C,3
Nurse Companion,3
Nurse D S,3
Nurse D. S.,3
Nurse Dom. Servt,3
Nurse Domestic S.,3
Nurse Domestic Serant,3
Nurse Domestic Servnat,3
Nurse Domestice Servant,3
Nurse Keeper,3
Nurse Pensioner,3
Nurse Qualified,3
Nurse and Domestic,3
Nurse and House Keeper,3
Nurse and Housekeeper,3
Nurse in House,3
Nurse in Workhouse Inpy,3
Nurse. Domestic,3
Nursery Buisness,3
Nursery Maid Domestic Servt,3
Nursery Manager,3
Nursery Pupil,3
Nursery and Farm Labourer,3
Nursery and Seadsman,3
Nurserymaid,3
Occupants Daughter,3
Occupation House Keeper,3
Occupier of Labourers Cottage,3
Occupior,3
Odd Man,3
Odd Man Domestic Servant,3
Of No Employment,3
Of the Farming Class,3
Office Boy Messenger,3
Office Clark,3
Office Cleaning,3
Office Clerkess,3
Office Message Boy,3
Office and Shop Asst,3
Office boy,3
Officer Inland Revenue,3
Officer's Wife,3
Officers Wife,3
Oil Agent,3
Oil Manufacturer,3
Oil Miller,3
Old Lady,3
Omnibus Driver,3
On Employed,3
On Mother's Income,3
Operator,3
Ordenance Survey,3
Ordinary Work,3
Ordnace Surveyor,3
Ordnance Surveyor Board of Agriculture,3
Ordnance Surveyors Assistant,3
Ordy Seaman R N,3
Orementer,3
Orgainst,3
Organ Blower,3
Organist and Professor of Music,3
Ornamenter in Warehouse,3
Ornamenting,3
Ornamentor in Wareroom,3
Ornamintor,3
Out Door Relief No Occupation,3
Out Door Work,3
Outdoor Releif,3
Outliffter,3
Over Cooker,3
Overlooker Linen Mill,3
Owner of House property,3
P Assistant,3
P Constable,3
P L Linen Weaver,3
P. L. Tenter,3
P. O Assistant,3
P. Office Clerk,3
P.P.,3
Packing Care Maker,3
Packing Casemaker,3
Paddler,3
Page Boy Domestic Servant,3
Page Domestic Servt,3
Page boy,3
Painter Houses,3
Painter Journeyman,3
Painter Railway,3
Painter Working,3
Painter and Glaizer,3
Painter and Glazer,3
Painter in Ship Yard,3
Painters Daughter,3
Painters Helper,3
Painting Decorator,3
Paintor,3
Palmist,3
Panty Boy,3
Paper,3
Paper Bag Making,3
Paper Maker Unemployed,3
Paper Mill Manager,3
Paper Stainer,3
Paper Worker,3
Parcel Clark,3
Parcel Porter,3
Parcels Clerk,3
Parish Prest,3
Parish Print,3
Parish Sexton,3
Park Keeper,3
Parlor maid,3
Parlour Maid D S,3
Parlour Maid Domestic S.,3
Parlour Maid Domestic Set,3
Parlour Maid Domestic St,3
Parlour Servant,3
Parlourmaid D S,3
Parlourmaid D.S,3
Parlourmaid Dom. Ser.,3
Parlourmaid Servant,3
Parlourmaid and Domestic Servant,3
Partner and Assistant in Firm,3
Past Working,3
Pattern Macker,3
Pattern Maker at Works,3
Pattern Maker in Works,3
Pattern Weaver,3
Paultry and Egg Exporter,3
Pauper Attendant Hospital,3
Pauwn work Assistant,3
Pavers Labourer,3
Pawn Broker's Assistant,3
Pawn Broker's Clerk,3
Pawn Office Assistant,3
Pawn Office Asst,3
Pawnbroker Master,3
Pawnbroker's Manager,3
Pawnbroking Business,3
Pealer,3
Pearl Winder,3
Pedlar Tramp,3
Pedlars,3
Pedlars Daughter,3
Pedlers,3
Peers Daughter,3
Penshioner,3
Pension and Dividends,3
Pensioner American Army,3
Pensioner Coast Guard,3
Pensioner Coastguard,3
Pensioner D. M. P.,3
Pensioner D.M.P,3
Pensioner DM Police,3
Pensioner From R I C,3
Pensioner G.P.O,3
Pensioner Irish Lights,3
Pensioner N. Teacher,3
Pensioner Natl Teacher,3
Pensioner Police,3
Pensioner R I Constaby,3
Pensioner R J C,3
Pensioner R Navy,3
Pensioner R.N,3
Pensioner R.N. and Tapeholder Board of Trade,3
Pensioner Royal Arty,3
Pensioner Royal Engineers,3
Pensioner from Constabulary,3
Pensioner from D M P,3
Pensioner of R I C,3
Pensioner's Son,3
Pensioner's Son R.I.C,3
Pensioner. R.I.C.,3
Performer,3
Perior Winder Linen Factory,3
Perl Winder,3
Permanent Way Railway Labourer,3
Petty Session Clerk,3
Pharm Chemist,3
Pharmaccutical Chemist,3
Pharmaceutical Chemist LPS Ire,3
Pharmaceutical Student,3
Photo Printer,3
Photo Re Toucher,3
Photographer Apprentice,3
Photographer Assistant,3
Photographer Unemployed,3
Photographer at Business,3
Phrenologist,3
Physcian and Surgeon,3
Physician M.R.C.P.I.L.R.C.S.I.,3
Physician and Surgeon General Practitioner,3
Physicians Daughter,3
Piano Repairer,3
Pians Tuner,3
Piecer Flax,3
Pig Agent,3
Pig Feeder,3
Pig Layer,3
Pig Salesman,3
Pinafore Maker,3
Pinner,3
Pipe Fitter,3
Plaiters Helper,3
Plasterar,3
Plasteree,3
Plasterer Slater,3
Plasterer and Farmer,3
Plasterer's Apprentice,3
Plasterers Apprentice,3
Plastner,3
Plate Layer Railway,3
Platelayer G N R,3
"Platelayer, Railway",3
Plateman,3
Plater Apprentice,3
Plater Iron,3
Plater in Shipyd,3
Platers Helper Shipyard,3
Platers Labour,3
Play Actress,3
Plough man,3
Ploughboy,3
Ploughman's Son,3
Plumber Assistant,3
Plumber and C,3
Plumber and Contractor,3
Plumber and Gasfitter Master,3
Plumber and Tinsmith,3
Plumber's Assistant,3
Plumbing,3
Plumbing Contractor,3
Plumers Helper,3
Poet Officer Clerk,3
Police Constable Dublin,3
Police Constable Dublin Metropolitan,3
Police Man's Wife,3
Police Penisoner,3
Police Pensioner R. I. C.,3
Police Pensioner RIC,3
Police Pensoner,3
Police Sergts Wife,3
Policemans Widow,3
Polisher G S W Ry,3
Poor Law Clerk,3
Poor Rate and Income Tax Collector,3
Pork Bucther,3
Pork Cutcher,3
Pork Cuter,3
Porlour Maid Domestic Servant,3
Port Boy,3
Port Butcher,3
Port Mistress,3
Port and Docks Watchman,3
Porter Bank,3
Porter Boy,3
Porter Butcher,3
Porter Commercial,3
Porter Druggist,3
Porter Labourer,3
Porter Linen Warehouse,3
Porter Public House,3
Porter Workhouse,3
Porter in Brewery,3
Porter in Factory,3
Porter in Mill,3
Porter in Provision Shop,3
Porter of Union,3
Porteress,3
Portman,3
Post Man G.P.O.,3
Post Man and Farmer,3
Post Mans Son,3
Post Master and Grocer,3
Post Master and Publican,3
Post Mistres,3
Post Mistress and Farmer,3
Post Mrs,3
Post Office Assist,3
Post Office Carrier,3
Post Office Messanger,3
Post Office Postman,3
