occupationClaude,count
Apprentice to Mason,5
Apprenticed Carpenter,5
Apprintice,5
Architect and Engineer,5
Architect's Apprentice,5
Architect's Pupil,5
Architects Pupil,5
Argl Labourer,5
Army Pensioner Caretaker,5
Army Pensioner General Labourer,5
Army Pensioner and Farm Servant,5
Army Pensioners Wife,5
Artist Photographer,5
As Scholar,5
Asistant Farmer,5
Assist Draper,5
Assist Farmer,5
Assist Land Commissioner,5
Assist Parents,5
Assist Shop Keeper,5
Assistant Baker,5
Assistant Barmaid,5
Assistant Book Keeper,5
Assistant Dealer,5
Assistant Gardiner,5
Assistant H K,5
Assistant Ho Keeper,5
Assistant Manageress,5
Assistant N Teacher,5
Assistant N. Teacher,5
Assistant Nat Teacher,5
Assistant Natl Teacher,5
Assistant Pawn Broker,5
Assistant Postmaster,5
Assistant Rate Collector,5
Assistant Reft Rooms,5
Assistant Salesman,5
Assistant Spirit Merchant,5
Assistant Waiter,5
Assistant at Drapery,5
Assistant at Sales,5
Assistant in Creamery,5
Assistant in Hotel,5
Assistant in Office,5
Assistant in Public house,5
Assistant in Warehouse,5
Assistant to Head of Family,5
Assistant to Publican,5
Assistant to Tobacconist,5
Assisting Farmer,5
Assisting Farmers Son,5
Assisting at Farm,5
Assisting at home,5
Assists in Hotel,5
Asst Co Surveyor,5
Asst Postmistress,5
Asst Shepherd,5
Asst in Shop,5
Asylum Storekeeper,5
At College,5
At Nurse,5
At Schol,5
At School as Scholars,5
At Shcool,5
Atend in School,5
Attendant on Sick,5
Attendig School,5
Attending Farm,5
Attending No School,5
Attending School Scholars,5
Attending a Scholar,5
Atting School,5
Auctioneer and Publican,5
Baby Linen Shop,5
Bag Weaver,5
Bakeress,5
Bakers Porter,5
Bakers Son,5
Balcksmith,5
Bamboo Worker,5
Bank Clarke,5
Bank Secretary,5
Bank of Ireland Clerk,5
Bar Maid Unemployed,5
Bar Man in Public House,5
Barber Assistant,5
Barkeeper,5
Barler,5
Barrister Not Practising,5
Beamer in Factory,5
Beer Bottler,5
Beetler in Bleach and Dye Works,5
Begger Man,5
Besom Maker,5
Bettler in Linen Factory,5
Beyond Labour,5
Billard Maker,5
Black Smith Farmer,5
Black Smith at Works,5
Black Smith's Apprentice,5
Blacksmith App,5
Blacksmith Horse Shoer,5
Blacksmith Iron,5
Blacksmith and Horseshoer,5
Blacksmith and Publican,5
Blacksmiths Striker,5
Bleach Green Labourer,5
Bleachgreen Worker,5
Blouse Stitcher,5
Bluer,5
Boat Labourer,5
Boatman Labourer,5
Bobbin Carrier,5
Bobbin Winder in Weaving Factory,5
Boiler Maker Riveter,5
Book Holder,5
Bookbinder Apprentice,5
Bookseller's Assistant,5
Boot Closure,5
Boot Manufacter,5
Boot Operative,5
Boot Saleman,5
Boot Sales Woman,5
Boot Shoemaker,5
Boot Shop,5
Boot Top Closer,5
Boot Top Maker,5
Bootmaker Apprentice,5
Bootmaker Unemployed,5
Boots Hotel,5
Boots Shoe Maker,5
Bottle Hand,5
Box Making,5
Braider in Factory,5
Bread Man,5
Bread Searver,5
Bread Sever,5
Brewers Labour,5
Brewery Employe,5
Brewery Laborer,5
Brewery Labouer,5
Brick Layer Unemployed,5
Bricklaer,5
Bricklayer Working,5
Bricklayers Apprentice,5
Bricklayers Wife,5
Bricksetter,5
Brothers. R.C. Members of Community,5
Builders,5
Burler,5
Business Clerk,5
Business Grocery,5
Butcher Retired,5
Butcher's Boy,5
Butcher's Daughter,5
Butchers Son,5
Butler Buyer,5
Butling Engine Man,5
Butter Dealer,5
Buttler Domestic Servant,5
Bycicle Mechanic,5
Bycle Fitter,5
Byre Man,5
C Engineer,5
C G Pensioner,5
Cabinett Maker,5
Cager in Mill,5
Cake Packer,5
Caligo Printer,5
Cambric Waver,5
Cambrick Waver,5
Cambrie Weaver,5
Cambris Weaver,5
Campbric Weaver,5
Canot Read,5
Cant read,5
Canvas Weaver,5
Captain Salvation Army,5
Car Driver Labourer,5
Car Owner and Farmer,5
Car man,5
Card Cutter in Factory,5
Card Maker,5
Card Puncher,5
Carder Flax,5
Carder Mill Worker,5
Carder in Flax Mill,5
Carder in Flax Spinning Mill,5
Caretaker Land,5
Caretaker and Army Pensioner,5
Caretaker and Farmer,5
Caretaker in House,5
Caretaker in Offices,5
Caretaker of Cemetery,5
Caretaker of Church,5
Caretaker of Offices,5
Caretaker of Town Hall,5
Caretakers Sister,5
Carpenter Builder,5
Carpenter and Joiner on Strike,5
Carpenter and Shopkeeper,5
Carpenter at Works,5
Carpenter's Labourer,5
"Carpenter, Unemployed",5
Carpenters Widow,5
Carpet Buyer,5
Carpinder,5
Carptiner,5
Carriage Examiner,5
Carset Maker,5
Cart Labourer,5
Carter and General Labourer,5
Carter in Flour Mill,5
Carter to Coal Merchant,5
Carting Agent,5
Cash Girl,5
Catch Boy in Shipyard,5
Catholic Prist,5
Cattle Boy,5
Cattle Doctor,5
Cattle Drover Labourer,5
Cattle and Sheep Dealer,5
Chapel Woman,5
Char Work,5
Charman,5
Charr Woman,5
Charwoman Daily Work,5
Chemists Messenger,5
Child Scholar,5
Childer,5
Children Attending School,5
Children at Home,5
China and Glass Merchant,5
Choar Woman,5
Cholars Farmers Son,5
Chool Girl,5
Chooll,5
Chor Woman,5
Christian Brother not Teaching,5
Cigarette Packer,5
Civil Enginer,5
Civil Servant Retired,5
Civil Service Post Office,5
Clark in Factory,5
Clay Pipemaker,5
Cleaner and Dyer,5
Clergyman C.C,5
Clergyman Catholic Curate,5
Clergyman I C,5
Clergyman Irish Church,5
Clergyman Presbyterian,5
Clergyman R.C.,5
Clergyman Roman Catholic Curate,5
Clerk Brewers,5
Clerk C S,5
Clerk Coal Merchant,5
Clerk Coal Trade,5
Clerk Copying,5
Clerk Corn,5
Clerk Engineering,5
Clerk G P O Dublin,5
Clerk G. P. O,5
Clerk Irish Land Commission,5
Clerk Loan Office,5
Clerk Out of Employment,5
Clerk Petty Session,5
Clerk Provision Store,5
Clerk Provisions,5
Clerk R.C. Church,5
Clerk Shopman,5
Clerk Solicitor's,5
Clerk Solicitors General,5
Clerk Tea Trade,5
Clerk Telegraph Dept,5
Clerk and Farmer,5
Clerk at Milk Factory,5
Clerk in Drapery,5
Clerk in Engineering Works,5
Clerk in G.P.O,5
Clerk in Gas Office,5
Clerk in Iron Foundry,5
Clerk in Linen Business,5
Clerk in Linen Office,5
Clerk in Merchants Office,5
Clerk in Mill Office,5
Clerk in Newspaper Office,5
Clerk in Paper Mill,5
Clerk in R C Church,5
Clerk in Solicitors Office,5
Clerk in Tobacco Factory,5
Clerk in Wine Merchant,5
Clerk or Salesman,5
"Clerk, Hardware",5
"Clerk, Post Office",5
Clerkers,5
Cloth Washer,5
Clothing Manufacturer,5
Club Stewardess,5
Coach Builder Unemployed,5
"Coach Man, Domestic Servant",5
Coach Painter Employed,5
Coach Trimer,5
Coachman Domestic S.,5
Coachman General Servant,5
Coachman Retired,5
Coal Labourr,5
Coal Miner's,5
Coal Porter Laborer,5
Coal Trade,5
Cocker,5
Collarmaker,5
Colliery Agent,5
Collor Maker,5
Color Sergeant Infantry,5
Com. Agent,5
Comedian,5
Coml. Clerk,5
Comm Clerk,5
Commercial Clerk Grocer,5
Commercial Clerk Ironmongery,5
Commercial Clerk Wholesale Grocery,5
Commercial Clerk Wine and Spirit Business,5
Commercial Clerk in Brewery,5
Commercial Traveller Boots,5
Commercial Traveller Drapers,5
Commercial Traveller Printing,5
Commercial Traveller Tea and Wine,5
Commercial Traveller Wine and Spirit Trade,5
Commercial Traveller Wine and Spirits,5
Commession Agent,5
Commissionaire,5
Con R I C,5
Con R. I. C,5
Con R.I.C,5
Confectioner Master,5
Confectioner Shop Keeper,5
Confectioner Unemployed,5
Const R.I. Consty,5
Const. R. I. C,5
Const. R. I. Constabulary,5
Const. R.I. Constabulary,5
Constable D. M. P,5
Constable R.I Constabulary,5
Constable R.I.Consly,5
Constable R.I.Constaby,5
Constable RIC,5
Constable in R.I.C.,5
Constable of R.I.C.,5
Consts Wife,5
Consty Pensioner,5
Contractor's Son,5
Contractors Labourer,5
Cook D. S,5
Cook D. S.,5
Cook Domest Servant,5
Cook Domestic S.,5
Cook Domestic Sernt,5
Cook Domestic Servant Retired,5
Cook Domestic St,5
Cook Merchant,5
Cook and C Domestic Servant,5
Cook at Home,5
Cook. Domestic Servt,5
Cook; Domestic Servant,5
Cooks Domestic Servant,5
Cool Labourer,5
Cool Porter,5
Cooper by Trade,5
Coopers Son,5
Coper,5
Copper,5
Corder Mill,5
Cork Butcher,5
Cork cutter,5
Corn Merchant and Farmer,5
Corperation Labourer,5
Corporation Overseer,5
Cottier Housekeeper,5
Cottier's Wife,5
Cottler,5
Cotton Agent,5
Cotton Twister,5
Cotton Weaver in Factory,5
Cotton and Cuff Makers,5
Countess,5
Cowkeeper,5
Crain Driver,5
Crocheter I Lace,5
Cropper,5
Curter,5
Cutter Cloth,5
Cutter in Shirt Factory,5
Cutter in Wareroom,5
Cuttler,5
D M Police Sergeant,5
D Servant Genrl,5
D.M. Police Pensioner,5
Dairy Labour,5
Dairy Maid Domestic S,5
Dairy Mans Daughter,5
Dairy Proprietoress,5
Dairy Work,5
Dairy Worker,5
Damask Lapper,5
Damask Waver,5
Damask Winder,5
Dame,5
Damosk Weaver,5
Damosk Weover,5
Dancing Master,5
Dapers Assistant,5
Dary,5
Dary Made,5
Daughter Scholars,5
Daughter at School,5
Daughter of above,5
Daughters,5
Daupher,5
Dealer Vegetable,5
Dealer in ?,5
Dealer in Coal,5
Dealer in Meat,5
Dealer in Old Clothing,5
Dealer in Old Metal,5
Dealer in Potatoes,5
Dealer in Small Wares,5
Dealer in Tin Ware,5
Dealer in Ware,5
Dealers,5
Dealing,5
Deck Boy,5
Delar,5
Destillery Labourer,5
Dgtr,5
Diaryman,5
Diper Weaver,5
Dispensary Doctor,5
Dispensary Nurse,5
Dividends Interest of Money,5
Dividends Lady,5
Dividends No Employment,5
Dividends and Annuities,5
Dividends and c,5
Dividens,5
Dock Gate Man,5
Dock Gateman,5
Dock Labouer,5
Dock Porter,5
Doctor General Practitioner,5
Does House Work,5
Doffer Millworker,5
Doffer in Thread Mill,5
Dom Sert,5
Domc Servant Cook,5
Domest Labour,5
Domestic Assistan,5
Domestic Attendant,5
Domestic Coachman Servant,5
Domestic Duty,5
Domestic Employments,5
Domestic G Servant,5
Domestic Sert Cook,5
Domestic Servant Barmaid,5
Domestic Servant Boots,5
Domestic Servant Cook and Housemaid,5
Domestic Servant G,5
Domestic Servant Governess,5
Domestic Servant House Keeping,5
Domestic Servant Ladys Maid,5
Domestic Servant Stable Man,5
Domestic Servant Washer Woman,5
"Domestic Servant, Unemployed",5
Domestic Servt Laundress,5
Domestic Srvt,5
Domestic Waitress,5
Domestic and General Servant,5
Domestic in Door Servant,5
"Domestic, Servant",5
Domesticservant,5
Domestict Servant,5
Dometic Servant,5
Donkey Man,5
Drafts Man,5
Draper Commercial Traveller,5
Draper General,5
Draper and Spirit Merchant,5
Draperer,5
Drapers Clark,5
Drapers Daughter,5
Drapers Shop Girl,5
Drapery Assistt,5
Drapery Pedlar,5
Drapery Porter,5
Drapery Shop Girl,5
Drawer Flax Mill,5
Drawer Mill,5
Drawer in Rope Works,5
Dray man,5
Dress,5
Dress Make,5
Dressmaker Assistant,5
Dressmaker's Assistant,5
Driller Iron,5
Driver R. F A,5
Driver on Grand Canal,5
Drpt Winder in Linen Factory,5
Drssmaker,5
Druggists Messenger,5
Drummer,5
Dye Works,5
Dyer and Finisher,5
Egg and Fowl Dealer,5
Egg. Merchant,5
Egine Fitter,5
Electrian,5
Electric Tram Conductor,5
Electrical Enginer,5
Electrical Student,5
Electrical and Mechanical Engineer,5
Electrition,5
Elemosenary,5
Embroiderier,5
Embroiders,5
Embroidierer,5
Emoidrer,5
Employed At Home,5
Employed Carpenter,5
Employed in Tweed Factory,5
Employed on Farm at Home,5
Engine Cleaner on Railway,5
Engine Driver Creamery,5
Engine Fitter in Brewery,5
Engine Fitters Apprentice,5
Engine Stoker,5
Engineer Clerk,5
Engineer at Sea,5
Engineers Assistant,5
Engineers Helper,5
Ericteal Farmer,5
Errend Boy,5
Estate Steward,5
Estate and Insurance Agent,5
Ex Constable R. I. C,5
Ex Sergeant R I C,5
Ex Sergt. R.I.C,5
Examining Officer Customs,5
Excise Assistant,5
F Mother,5
Fa Scholar,5
Factory Drawer in,5
Factory Foreman,5
Factory Girl Domestic,5
Factory Girl Laundry,5
Factory Hand Doffer,5
Factory Hand Ordinary Work,5
Factory Hosier,5
Factory Laborer,5
Factory Sewer,5
Factory Warper,5
Factory Worker Doffer,5
Factory Works,5
Factory girl,5
Factoryhand,5
Famer Wife,5
Famer's Wife,5
Family Housekeeper,5
Fancy Server,5
Far Servant,5
Farm Dresser,5
Farm Housekeeper,5
Farm Laberiour,5
Farm Labourer Daughter,5
Farm Labourer General,5
Farm Labourer and Herd,5
Farm Labror,5
Farm Lauborer Servant,5
Farm Reeler,5
Farm Serv,5
Farm Servant Agrl,5
Farm Servant Caretaker,5
Farm Servant D,5
Farm Svt,5
Farm. Servant,5
Farme Daughter,5
Farme Wife,5
Farmer Blacksmith,5
Farmer Bro,5
Farmer Helper,5
Farmer Justice of Peace,5
Farmer Miller,5
Farmer Publican and Grocer,5
Farmer R.D.C,5
Farmer R.D.C.,5
Farmer Retd,5
Farmer Roam Grocer,5
Farmer Sarvent,5
Farmer Stone Mason,5
Farmer Visitor,5
Farmer Weaver,5
Farmer and,5
Farmer and Agricultural Labour,5
Farmer and Car Owner,5
Farmer and Clerk,5
Farmer and Clerk of Petty Sessions,5
Farmer and Ex Sergt R.I.C,5
Farmer and Harness Maker,5
Farmer and Hotel Keeper,5
Farmer and House Holder,5
Farmer and Land Steward,5
Farmer and Lodging House Keeper,5
Farmer and National School Teacher,5
Farmer and Pensioner R I C,5
Farmer and Post Man,5
Farmer and Postmistress,5
Farmer and Shop,5
Farmer and Shop Keepers Son,5
Farmer and Shop keeper,5
Farmer and Shopman,5
Farmer's D in Law,5
Farmer's Daghter,5
Farmer's Daughr,5
Farmer's Daughter Domestic,5
Farmer's Daughter Scholars,5
Farmer's Dghtr,5
Farmer's G. Daughter,5
Farmer's Labour,5
Farmer's Sons Wife,5
Farmerers Son,5
Farmers Carpenter,5
Farmers Daughter Employed at Home,5
Farmers Daughtor,5
Farmers Daugr.,5
Farmers Daugtr,5
Farmers Dauhter,5
Farmers Dr in Law,5
Farmers Gran Daughter,5
Farmers Gran Son,5
Farmers Grand Child,5
Farmers Merchant,5
Farmers Sisters,5
Farmers Son in law,5
Farmers. Daughter,5
Farmerss Daughter,5
Feather Dresser,5
Felt Work Labourer,5
Female Searcher,5
Filer,5
Finsmith,5
Fireman Linen Factory,5
Fireman Ships,5
Fireman Steamer,5
Fireman Steamship,5
Fireman and Engine Driver,5
Fireman in Gas Works,5
Fireman on Board Ship,5
Fireman on Ry Engine,5
Fireman on Vessel,5
Firman,5
First Mate,5
Fish Agent,5
Fish Dealers,5
Fish Vender,5
Fish Vendor,5
Fisherman Farmer's Son,5
Fishing Instructor,5
Fishing Man,5
Fitter Gas,5
Fitter at Factory,5
Fitter on Railway,5
Fitter's Apprentice,5
Flax Bougher,5
Flax Comber,5
Flax Desser,5
Flax Dreser,5
Flax Dressers,5
Flax Factory Worker,5
Flax Heckler,5
Flax Looser,5
Flax Machine Worker,5
Flax Manager,5
Flax Perparer,5
Flax Porter,5
Flax Preparer in Factory,5
Flax Reeller,5
Flax Reller,5
Flax Scutcher and Labourer,5
Flax Sorter in Mill,5
Flax Sp Mill Worker,5
Flax Spinner Mill,5
Flax Spinning Doffer,5
Flax Spreader in Spinning Mill,5
Flax Stitcher,5
Flax Yarn Ruler,5
Flaxreeler,5
Flesher Master,5
Flour Dealer,5
Flower,5
Flox Dresser,5
Flox Spinner,5
Folder in Warehouse,5
Foreman Dyer,5
Foreman Gas Works,5
Foreman Printer,5
Forger Contractor,5
Former Son,5
Formerly House Keeper,5
Formerly Seamstress,5
Foundry Labour,5
French Polisher Unemployed,5
From Devidends,5
Fruiter and Florist,5
Furniture Buyer,5
Furniture Sales Man,5
Furniture Shopman,5
G Farmer,5
Garden Domestic Servant,5
Garden Helper,5
Gardenar Domestic Servant,5
Gardener Apprentice,5
Gardener Assistant,5
Gardener D.S,5
Gardener Dom. Servt,5
Gardener and General Man,5
Gardener's Daughter,5
Gardener's Labourer,5
Gardeners Labourer,5
Gardenor,5
Gardenr,5
Gardner Dom Servt,5
Gardner Domestic Svt,5
Gardner Unemployed,5
Gas Fitter Apprentice,5
Gas Labourers,5
Ge Labourer,5
Gen Farm Labourer,5
Gen Servant Domest,5
"Gen, Servt, Domestic",5
Gene Labourer,5
Genearl Labour,5
Genera Servant,5
General Charwoman,5
General Clerk in Solicitors Office,5
General Commercial Traveller,5
General Cooper,5
General Dock Labourer,5
General Dom Servt,5
General Dom. Servant,5
General Domestic Labourer,5
General Domestic Retired,5
General Domestic Servant Not Employed,5
General Domestic Service,5
General Domestic Sevant,5
General Factory Worker,5
General Farm Servant Domestic,5
General House Keeping,5
General Housemaid,5
General Houswork,5
General Laber,5
General Lablour,5
General Labouar,5
General Labourer Army Pensioner,5
General Labourer Employed,5
General Labourer Mill Worker,5
General Labourer Work Man,5
General Labourer Working Man,5
General Labourer and Farmer,5
General Labourer and Small Farmer,5
General Labourer in Distillery,5
General Labourer in Linen Factory,5
General Labourer in Market,5
General Labourer not Employed,5
General Labourer's Widow,5
General Labouring,5
General Labouring Work,5
General Larbour,5
General Lauberer,5
General Leabour,5
General Mechanic,5
General Merchant and Publican,5
General Painter,5
General Practioner,5
General Servant ?,5
General Servant Coachman,5
General Servant Daughter,5
General Servant Dc,5
General Servant Dos,5
General Servant Employed from Home,5
General Servt Domest,5
General Servt Unemployed,5
General Sevt. Domestic,5
General Shop Labourer,5
General Solicitor's Clerk,5
General Work on Farm,5
General Worker in Marine Store,5
General dealer,5
Generall Labourer,5
Generl Domestic Servant,5
Genl Domestic,5
Genl Servant Domestic Employed at Home,5
Genl Servant Unemployed,5
Genl Servt Unemployed,5
Genl. Domestic Servt,5
Genr Servant Domestic,5
Genrl Dealer,5
Genrl Labour,5
Gentle Woman Dividends and Shares,5
Girl,5
Gl Servant Dom,5
Glass Bottle maker,5
Glass Merchant,5
Glazer,5
Gnl Servant,5
Going to Shooll,5
Golf Caddie,5
Gone to Chool,5
Goods Carrier,5
Goods Packer,5
Government Pensioner,5
Gowing to Shool,5
Graduate R.U.I,5
Grain Porter,5
Green Worker,5
Grocer Assis,5
Grocer Assistn,5
Grocer Family,5
Grocer General,5
Grocer and Dealer,5
Grocer and Provision,5
Grocer and Spirt Merchant,5
Grocer's Message Boy,5
Grocerer,5
Grocers Employee,5
Grocers Porter Unemployed,5
Grocers Traveller,5
Grocers and c,5
Grocers assistants,5
Grocers porter,5
Grocery Shopkeeper,5
Grocery and Provision Dealer,5
Groom Domestic Serv,5
Groom Domestic Sevt,5
Groom Domestic St,5
Groom and Coachman Domestic Servant,5
Gunmaker,5
Gunner,5
H Folder,5
H Keeping,5
HKf Hemstich Sewer,5
Haberdasher,5
Hackler in Mill,5
Hackney Cardriver,5
Hackney Man,5
Hamess Maker,5
Hand Embroider,5
Hand Kerchief Laundry Finisher,5
Hand Kerchief Ornamenter,5
Handkerchief Stitchers,5
Hankerchief Ornamenter,5
Hankerchief Stitcher,5
Hardware Manager,5
Hardware Merchat,5
Hardware Packer,5
Hardware Shop,5
Harners Maker,5
Harnesmaker,5
Harness Master,5
Harness Mounter,5
Harness maker,5
Harnessmaker Master,5
Head Carpenter,5
Head Housemaid,5
Head of the House,5
Heard's Daughter,5
Hebrew Teacher,5
Heddle Maker,5
Hemstichers,5
Hemstictcher,5
Hemstitching Mechanic,5
Herd and Sheperd,5
Herder,5
Him Stitcher,5
Hoist Driver,5
Holderup,5
Home Help,5
Home Helper,5
Home House Keeping,5
Home Maid Domestic Servant,5
Honorable,5
Horse Treanor,5
Hosier and Outfitter,5
Hosiery Trimmer,5
Hosiery Worker,5
Hospital Nurse Probatn,5
Hospt Nurse,5
Hosuekeeper,5
Hotel Bar Man,5
Hotel Bus Driver,5
Hotel Managerers,5
Hotel Porter Domestic,5
Hotel Porter Unemployed,5
Hotel and Farmer,5
Houe Keeper,5
Houes Keeper,5
Hous Carpenter,5
Hous Maid,5
House Attendent,5
House Carpenter Unemployed,5
House Carpenter and Farmer,5
House Keeper At Home,5
House Keeper Domestic Ser,5
House Keeper Farmer,5
House Keeper General,5
House Keeper No Occupation,5
House Keeper for Father,5
House Maid D.S,5
House Painter Unemployed,5
House Painter and Decorater,5
House Painting,5
House Panter,5
House Plaster,5
House Slater,5
House Wife Domestic,5
House and Parlour Domestic Servant,5
House and Parlour Maid Domestic Servt,5
HouseKeeper Domestic,5
HouseKeeping,5
Househelper,5
Housekeepeer,5
Housekeeper Not Attending School,5
Housekeeper and Dressmaker,5
Housekeeper and Servant,5
Housemade,5
Housemaid D servant,5
Housemaid Domes Servt,5
Housemaid Domestic servant,5
Housemanager,5
Houses and Lands,5
Houseservant,5
Housh Keeper,5
Hunt Servant,5
Huse Wife,5
Huxter Dealer,5
Ice Cream Maker,5
Ifant,5
Imbecile,5
Implement Maker,5
In Shop,5
Income Derived From Investments,5
Income Derived from Interest of Money,5
Income From Interest of Money,5
Income From Lands and Houses,5
Income from Divds,5
Income from House Property No Occupation,5
Income from House Property and Dividends,5
Income from Houseproperty No Profession,5
Income from Investment,5
Income from Landed Property,5
Income from Shares,5
Independent Lady,5
Indoor Domestic Servant,5
Infant Daughter,5
Infant None,5
Infant at Home,5
Infermary Nurse,5
Infiant,5
Innkeeper,5
Inspector D.M. Police,5
Inspr D M Police,5
Interest from Boarders,5
Interest from Dividends,5
Interest of Money Lady,5
Interest of Money Private,5
Interest on Dividends,5
Interest on Money Invested,5
Interest on Money No Occupation,5
Invalided,5
Invested Money,5
Irish Lacemaker,5
Irish Lights Pensioner,5
Irish Teacher,5
Iron Dresser in Foundry,5
Iron Fitter in Foundry,5
Iron Labour,5
Iron Ship Caulker,5
Ironmonger's Apprentice,5
Ironmongers Manager,5
Ironmongers Porter,5
Ironmongers Shopman,5
Is Going to School,5
Itinerant Beggar,5
J. P.,5
J.P. and D.L. No Profession,5
Jam Coverer,5
Jet Worker,5
Jeweller Assistant,5
Jeweller Master,5
Jeweller's Assistant,5
Job Gardener,5
Jobbing Gardner,5
Joiner Employed,5
Joiner Ship Yard,5
Joiner Shipyard,5
Joiner in Shipyard,5
Joinor,5
Joint Farmer,5
Journey Man,5
Journeyman Saddler,5
Journeyman Shoemaker,5
Justice of Peace and Farmer,5
Justice of the Peace and Land Agent,5
Jute Beamer,5
Jute Factory Labourer,5
Keep Boarders,5
Keeper of House,5
Keeper of Lodging House,5
Keeping her Home,5
Keeps Lodgers,5
Kennel Boy,5
Kitchen Boy,5
Kitchen Maid Dom Servt,5
Kitchen Maid Domestic Sevt,5
Kitchen Maid Servant Domestic,5
Knitter Wool,5
L Lapper,5
Laberer Agrl,5
Labiouer,5
Lablour,5
Laborer Agri,5
Laborer's Son,5
Laborers Son,5
Laborour General,5
Laboruer,5
Labouar,5
Labouer Farm,5
Labouers,5
Labour Brewery,5
Labour Corn,5
Labour Farmer,5
Labour Gas,5
Labour in Felt Work,5
Labour in Iron Foundry,5
Labour in Linen Factory,5
Labourer Assistant,5
Labourer Brick Works,5
Labourer Corman,5
Labourer Dock Yard,5
Labourer Drayman,5
Labourer Egg Packer,5
Labourer G.P.O,5
Labourer Gass,5
Labourer Gel,5
Labourer Gene,5
Labourer Genel,5
Labourer Genral,5
Labourer Girl,5
Labourer Harbour,5
Labourer Quarry Man,5
Labourer Rwy,5
Labourer Saw Mill,5
Labourer Ship Building,5
Labourer Tramway,5
Labourer and Carter,5
Labourer and Pensioner,5
Labourer and Small Farmer,5
Labourer at Ry Works,5
Labourer in ?,5
Labourer in Bacon Seller,5
Labourer in Bleach Work,5
Labourer in Bleachworks,5
Labourer in Boiler Shop,5
Labourer in Butter Store,5
Labourer in Cement Factory,5
Labourer in Cemetery,5
Labourer in Cordite Works,5
Labourer in Corn Stores,5
Labourer in Distilery,5
Labourer in Lime Kiln,5
Labourer in Paper Mill,5
Labourer in Printing Office,5
Labourer in Printworks,5
Labourer in Provision Store,5
Labourer in Rope Factory,5
Labourer in Store,5
Labourer in a Mill,5
Labourer in a Tannery,5
Labourer on Corporation,5
Labourer with Farmers,5
Labourer's,5
Labourere,5
Labourers in Factory,5
Labourers wife,5
Labourerswife,5
Laboures Son,5
Labourier,5
Labr Car Driver,5
Labrouer,5
Lace Manufacture,5
Ladies Help,5
Ladies Maid Domestic Servt,5
Ladies Tailor Apprentice,5
Ladies Taylor,5
Lady Annuity,5
Lady Clerk Drapery,5
Lady Land Interests,5
Lady Land Ow,5
Lady No Business,5
Lady Private Income,5
Lady Supt,5
Lady of House,5
Ladys Companion,5
Ladys Help,5
Lamp Inspector,5
Land Agent Assistant,5
Land Owner Farmer,5
Land Owners Daughter,5
Land Servant,5
Land Steward and Farmer,5
Land Stewards Son,5
Land Stuard,5
Land Stuart,5
Land and Interest,5
Landerous,5
Landery,5
Landress Domestic Servant,5
Landry Maid Domestic Servant,5
Landury,5
Laouberer,5
Lapper in Linen Factory,5
Lauborer General,5
Laud Steward,5
Laundary,5
Laundery Maid,5
Laundress D. Servant,5
Laundress Retired,5
Laundress Smoother,5
"Laundress, Domestic Servant",5
Laundry Keeper,5
Laundry Servant,5
Laundry Vanman,5
Laundrymaid Domestic,5
Laundrys,5
Laundy Worker,5
Layer Linen,5
Lead Worker,5
Learner in Post Office,5
Leather Seller,5
Lennon Weaver,5
Letter Carrier G P O,5
Letter Carrier Post Office,5
Letting Lodgings,5
Licensed Hackney Car Driver,5
Licensed Publican and Grocer,5
Linen Collar Maker,5
Linen Drawer in,5
Linen Drier,5
Linen Factory Machine Boy,5
Linen Handkerchief Weaver,5
Linen Manufacturer Master,5
Linen Merchants Assistant,5
Linen Mill Girl,5
Linen Mill Spinner,5
Linen P L Weaver,5
Linen P Loom Weaver,5
Linen Picker,5
Linen Sempstress,5
Linen Spinner Millworker,5
Linen Starcher,5
Linen Thread Twister Mill Worker,5
Linen Warehouse Assistant,5
Linen Weaver Cambric,5
Linen Weaver Millworker,5
Linen Weaver and Farmer,5
Linen Weaver in Linnen Factory,5
Linen Yarn Beamer,5
Linen and Woollen Weaver,5
Linnan Weaver,5
Linnen Butler,5
Linnen Mill Worker,5
Linnen Trade,5
Linnen Weaver in Mill,5
Linnen and Wool Weaver,5
Linnin Waver,5
Lives on Charity,5
Living by Land,5
Living on Income from Land,5
Living on Money Invested,5
Living with Father,5
Loco Engineer,5
Lodgin House Keeper,5
Lodging Ho Keeper,5
Lodging Ho. Keeper,5
Loft Man,5
Loundress,5
Low Engine Driver,5
Machenest,5
Machenist in Warehouse,5
Machenists,5
Machienst,5
Machine Boy Linen Mill,5
Machine Cleaner,5
Machine Man at Works,5
Machine Oiler Machine Boy,5
Machinest in Mill,5
Machinist Unemployed,5
Machinist in Boot Factory,5
Magistrate Land Owner,5
Maid Servant Domestic,5
"Maid, Domestic Servant",5
Major,5
Major Retired,5
Manager Creamery,5
Manager Gas Works,5
Manager of Sewing Factory,5
Manageress of Dairy,5
Manufacturer Agent,5
Manufacturer of Ladies Underclothing,5
Manure Factory Labourer,5
Marine,5
Marine Stone Dealer,5
Marker,5
Market Garner,5
Market Inspector,5
Mashinest,5
Mason By Trade,5
Mason Journeyman,5
Mason and Builder,5
Mason and Contractor,5
Mason and Plasterer,5
Masons Apprentice,5
Master Chimney Cleaner,5
Master Decorator,5
Master Hairdresser,5
Master Mariner Unemployed,5
Master Marnier,5
Master Stone Mason,5
