occupationClaude,count
Pensioner G Company Royal Marines,1
Pensioner G P S Dublin,1
Pensioner G S and W R,1
Pensioner G Sr W Raily,1
Pensioner G's Bry,1
Pensioner G. P. B.,1
Pensioner G. P. O.,1
Pensioner G. P. Office,1
Pensioner G.P.O.C.I.,1
Pensioner G4 N. Teacher,1
Pensioner Gas Company,1
Pensioner Gate Lodge Keeper,1
Pensioner Grenader Guards,1
Pensioner Grocers Co,1
Pensioner Guiness Cremary,1
Pensioner Guinnes's Brewery,1
Pensioner Guinness,1
Pensioner Guinness Brewry,1
Pensioner Gunner R A,1
Pensioner Gunner Royal Artillery,1
Pensioner H K Police,1
Pensioner H M Co,1
Pensioner H M Customs,1
Pensioner H M S Pt Const. Regs.,1
Pensioner H. C. R. I. C and Bookkeeper,1
Pensioner H.C.R.I.C,1
Pensioner Harbour Commissioners,1
Pensioner Hd. Con R.I.C.,1
Pensioner Her M Customs,1
Pensioner Highland L.I and Drapers Porter,1
Pensioner Hint,1
Pensioner Hong Kong Police,1
Pensioner Horse Artillery,1
Pensioner Horse Artilley Shop Keeper,1
Pensioner Host Foot,1
Pensioner I R,1
Pensioner I.A Member of Commissioneers,1
Pensioner Indian Ordnance Department Not Employed,1
Pensioner Infant Tailor,1
Pensioner Infantory,1
Pensioner Infantry Bank Porter,1
Pensioner Infantry Branch,1
Pensioner Infantry Color Sergt Tram Musician,1
Pensioner Infantry Labourer Govt Emply,1
Pensioner Infantry R 13 Laborer,1
Pensioner Infantry Resident Bank Porter,1
Pensioner Infantry of the 9th Segt Foot,1
Pensioner Infantry of the Con,1
Pensioner Infautra,1
Pensioner Infintry Army,1
Pensioner Irish Civil Service,1
Pensioner Irish Highty,1
Pensioner Irish Leghs,1
Pensioner Irish Light,1
Pensioner Irish Lights Service,1
Pensioner Iron,1
Pensioner K B R. H. A.,1
Pensioner K O S Borderers,1
Pensioner K. B. Education,1
Pensioner Kings Reg Music Teacher,1
Pensioner L. Derry Corporation,1
Pensioner Labour Cork Distillery Co,1
Pensioner Labourer Infanty,1
Pensioner Labouror,1
Pensioner Late 5/ Rc Innis Fiseher's,1
Pensioner Late 67th,1
Pensioner Late 85 Regt Insurance Collector,1
Pensioner Late Assist S Coy Ireland Killenne,1
Pensioner Late Foreman Ordnance Store Dept,1
Pensioner Late GPO,1
Pensioner Late R I Rifler,1
Pensioner Late R. I. Compr and G. Porter,1
Pensioner Late R.I.C.,1
Pensioner Late Royal Artillary,1
Pensioner Late Sergt 4th R M Fees and Time Keeper Present Time,1
Pensioner Lifrinty,1
Pensioner Linen Chimney Sweep,1
Pensioner London Metropolitan Police,1
Pensioner London Metropolitan Police Farmer and Publican,1
Pensioner Lunatic Asylum Ex Nurse Omagh,1
Pensioner Lunatic Asylum H Keeper Omagh,1
Pensioner M Artillery,1
Pensioner M Board,1
Pensioner M D Police,1
Pensioner M Regter,1
Pensioner M.Gr R.A.,1
Pensioner M.S.Corps,1
Pensioner Marines,1
Pensioner Medical Dept B.G.Civil Service,1
Pensioner Merchant Officer Army Ordnance Cooks Employed as Writer in Army Ordnance Dept,1
"Pensioner Metro Police, London",1
Pensioner Metropolitan Police London P S,1
"Pensioner Militia H, S",1
Pensioner Militre,1
Pensioner Mooneys,1
Pensioner Mr. Boot Maker 6th Dragoons,1
Pensioner N O,1
Pensioner N R,1
Pensioner N S Board,1
Pensioner N and Constabulary,1
Pensioner N. E Board,1
Pensioner N. Education,1
Pensioner N. S. Govt,1
Pensioner N. S. T. and Farmer,1
Pensioner N.S.,1
Pensioner N.S. Teacher,1
Pensioner N.Teacher,1
Pensioner NS,1
Pensioner Nat B.,1
Pensioner Nat. School Teacher,1
Pensioner National B,1
Pensioner National Board,1
Pensioner National Board Retired N. S. Teacher,1
Pensioner National Board of Education,1
Pensioner National Board of Education and Farmer,1
Pensioner Natl Board,1
Pensioner Natl School,1
Pensioner Natl School Teacher,1
Pensioner Natl. Education,1
Pensioner Naval C. G,1
Pensioner Naval Officer,1
Pensioner Naval Reserve,1
Pensioner Navy Electrical Engineer,1
Pensioner Navy service,1
Pensioner Nl Teacher,1
Pensioner No Profession,1
Pensioner Northumberland Fusiliers Infanty,1
Pensioner Not Education,1
Pensioner Not Teacher,1
Pensioner Now Harbour Constable,1
Pensioner Off's Widow,1
Pensioner Off's daughter,1
Pensioner Officers,1
Pensioner Ord Dept,1
Pensioner Ordena Survey,1
Pensioner Ordnance Survey,1
Pensioner P I C,1
Pensioner P.G.C,1
Pensioner P.S,1
Pensioner Patriotic Fund,1
Pensioner Police R K,1
Pensioner Port and Docks Boarder,1
Pensioner Post Office,1
Pensioner Post and Docks Board,1
Pensioner Prian,1
Pensioner Prison,1
Pensioner Prison Services,1
Pensioner Prison Warden,1
Pensioner Prison's Service,1
Pensioner Prisons,1
Pensioner Prisons Service,1
Pensioner Prist Surveyor,1
Pensioner Private,1
Pensioner Private 10 Foot Regment General Labourer,1
Pensioner Private 18th Hussars,1
Pensioner Private 1st 18th I R. Irish,1
Pensioner Private 29 Regt,1
Pensioner Private 45 Regiment,1
Pensioner Private 75 Reg,1
Pensioner Private 83Rd Regd F L,1
Pensioner Private Belonging to the Line,1
Pensioner Private R Artillery,1
Pensioner Private R I J,1
Pensioner Private Royal Marine's,1
Pensioner Private from the Army,1
Pensioner Private in 10 Foot Regt 2nd Batallion General Laberour,1
Pensioner Private in 16th Foot Regt,1
Pensioner Private in a 64 Regiman of Foot,1
Pensioner Pte 1st Royals,1
Pensioner Pte 69 Reg,1
Pensioner Pte. 39th Dorsets,1
Pensioner Q.D,1
Pensioner Qr. Mr. Sergt Royal Artillery,1
Pensioner R ?,1
Pensioner R A Wife,1
Pensioner R Artillery,1
Pensioner R Artilly,1
Pensioner R Dublin Finisher's Porter Swetyn and Co Dublin,1
Pensioner R Horse Art,1
Pensioner R Horshy,1
Pensioner R I,1
Pensioner R I C Const,1
Pensioner R I C Constable and Jewellers Representative,1
Pensioner R I C Constabulary,1
Pensioner R I C Land and Town Agent,1
Pensioner R I C Shopkeeper,1
Pensioner R I C and Com Traveller,1
Pensioner R I C and Shop Keeper,1
Pensioner R I C and Shopkeeper Grocery and Provision,1
Pensioner R I C.,1
Pensioner R I Consly and Spirit Grocer,1
Pensioner R I Constable,1
Pensioner R I Constabulary Head Constable,1
Pensioner R I Constabulary and Court House Keeper,1
Pensioner R I Constby of Civil Bill Officer,1
Pensioner R I Constry,1
Pensioner R I Consty Wife,1
Pensioner R I Costaby,1
Pensioner R I County and Military Clerk,1
Pensioner R I Court,1
Pensioner R I Cousty,1
Pensioner R I M C,1
Pensioner R I Regt,1
Pensioner R I. C,1
Pensioner R I. Const,1
Pensioner R I.C,1
Pensioner R J Constabulary,1
Pensioner R J Consty,1
Pensioner R K,1
Pensioner R L A,1
Pensioner R L C,1
Pensioner R O Constabulary Constable,1
Pensioner R S Const.,1
Pensioner R l Artillery,1
"Pensioner R, Navy",1
Pensioner R. A,1
Pensioner R. A.,1
Pensioner R. Artillery and Farmer,1
Pensioner R. E.,1
Pensioner R. E. Rank Sapper,1
Pensioner R. I C,1
Pensioner R. I Constabulary,1
Pensioner R. I Consty,1
Pensioner R. I Fusiliers,1
Pensioner R. I. C and Commercial Traveller,1
Pensioner R. I. C. Boarder,1
Pensioner R. I. C. and Caretaker of House 25 Clare St Dublin,1
Pensioner R. I. C. and Postmaster,1
Pensioner R. I. C. and Teacher ? School,1
Pensioner R. I. Constabulary and Farmer,1
Pensioner R. I. Constabury,1
Pensioner R. I. Constaby,1
Pensioner R. I. Consts,1
Pensioner R. I. Consty Farmer,1
Pensioner R. I. Consty and Farmer,1
Pensioner R. I. Fusiliers,1
Pensioner R. I. Regt Infantry,1
Pensioner R. J Constaby,1
Pensioner R. J. C. Farmer,1
Pensioner R. J. Constabelary,1
Pensioner R. W. Ry,1
Pensioner R.A,1
Pensioner R.B. Fus,1
Pensioner R.G.A,1
Pensioner R.H. Artillery,1
Pensioner R.H.Artillery,1
Pensioner R.I Con,1
Pensioner R.I Constabulary,1
Pensioner R.I Constabulry,1
Pensioner R.I Constabury,1
Pensioner R.I. C,1
Pensioner R.I. Causty Ex Sergt,1
Pensioner R.I. Constable,1
Pensioner R.I. Constably and Shopkeeper,1
Pensioner R.I. Constabulary House Agent,1
Pensioner R.I. Constabulary and Sexton of Brigown Church,1
Pensioner R.I. Constabulay,1
Pensioner R.I. Constabuly,1
Pensioner R.I. Constaby and Clerk to Draper,1
Pensioner R.I. Constaly,1
Pensioner R.I. Constby,1
Pensioner R.I. Constry,1
Pensioner R.I. Factory Labourer in Brick Yard,1
Pensioner R.I. and Sergt,1
Pensioner R.I.C Comt and Farmer,1
Pensioner R.I.C Employe Cordite Works,1
Pensioner R.I.C Ex. Constable,1
Pensioner R.I.C House and Insurance Agt.,1
Pensioner R.I.C Sergt,1
Pensioner R.I.C and Assistant S.C.?,1
Pensioner R.I.C and Clerk of Petty Sessions,1
Pensioner R.I.C and Insurance Agent,1
Pensioner R.I.C and Lodging House Keeper,1
Pensioner R.I.C and Property Owner,1
Pensioner R.I.C and Publican,1
Pensioner R.I.C and Ship Inspector,1
Pensioner R.I.C. Clerk,1
Pensioner R.I.C. Ex Const,1
Pensioner R.I.C. Ex Segt,1
Pensioner R.I.C. Farmer,1
Pensioner R.I.C. Force Sub Postmaster,1
Pensioner R.I.C. Inspector and Farmer,1
Pensioner R.I.C. Sub Collector of Taxes House Agent,1
Pensioner R.I.C. and Farmer Sergeant,1
Pensioner R.I.C. and Loan Friend Clerk,1
Pensioner R.I.C. and Manager of Side and Wool Stores,1
Pensioner R.I.C. and School Attendance Officer,1
Pensioner R.I.C. and Shopkeeper,1
Pensioner R.I.C. and Sub P.M,1
Pensioner R.I.C. and Waterbailiff,1
Pensioner R.I.Cons,1
Pensioner R.I.Constably,1
Pensioner R.I.Constaly,1
Pensioner R.I.Consty.,1
Pensioner R.I.Contly,1
Pensioner R.I.Conty,1
Pensioner R.I.R.,1
Pensioner R.J. C Ex HC,1
Pensioner R.J.C,1
Pensioner R.J.C and Clerk in A.S.C Office Cork,1
Pensioner R.M. Artillery,1
Pensioner R.M. Arts Servant,1
Pensioner R.M.A,1
Pensioner R.N Carpenter,1
Pensioner R.N. Stationofficer of County Queens and C,1
Pensioner R.N.R,1
Pensioner R.N.R.,1
Pensioner R.P.,1
Pensioner R.S.C Sergt,1
Pensioner R.h,1
Pensioner RA and D R A,1
Pensioner RC Aisly Reading Ron Assndt,1
Pensioner RI Artillery,1
Pensioner RI Constaby,1
Pensioner RIC Builders Fireman,1
Pensioner RIC and Travellers in Jewellery and C,1
Pensioner Ramcorp,1
Pensioner Rank Private Royal Irish Regiment,1
Pensioner Rd,1
Pensioner Re Artillery,1
Pensioner Recruitig Dpt,1
Pensioner Reg Army,1
Pensioner Regiment 2nd Worcister,1
Pensioner Regmnt 107,1
Pensioner Relieving Officer,1
Pensioner Retired Constable R I C,1
Pensioner Retired Land Steward,1
Pensioner Retired Sergeant R.I.Constabulary,1
Pensioner Retired Sergeant of R.I.C.,1
Pensioner Retired Teacher,1
Pensioner Ric,1
Pensioner Rifle Bde,1
Pensioner Rifle Bde Servant,1
Pensioner Rl Arty,1
Pensioner Rl Arty Gardner,1
Pensioner Rl Arty Park Gate Keeper,1
Pensioner Rl Engineers,1
Pensioner Rl Horse Ary,1
Pensioner Rlt,1
Pensioner Roy Irish Fus,1
Pensioner Royal Arlly,1
Pensioner Royal Artillary,1
Pensioner Royal Artille,1
Pensioner Royal Artillery Foreman Dublin and Wicklow Manure Compy,1
Pensioner Royal Artillery General,1
Pensioner Royal Artillery Gunner,1
Pensioner Royal Arttelery,1
Pensioner Royal Engineer Foreman of Works,1
Pensioner Royal Engineer and Ordnance Surveyor,1
Pensioner Royal Field Artillery,1
Pensioner Royal Horse Artilly Shepherd,1
Pensioner Royal I.C,1
Pensioner Royal Irish Const,1
Pensioner Royal Irish Constable Constabulary and Farmers,1
Pensioner Royal Irish Constabuly,1
Pensioner Royal Irish Furdary Infantry,1
Pensioner Royal Irish Regt,1
Pensioner Royal J County,1
Pensioner Royal Jb Millitry,1
Pensioner Royal Marine,1
Pensioner Royal Mary Lodge Helper,1
Pensioner Royal Navey,1
Pensioner Royal Navie,1
Pensioner Royal Navy 2nd P. O. R. N,1
Pensioner Royal artillery,1
Pensioner Royal at Artilly,1
Pensioner Royl Artillary,1
Pensioner Royl Arty,1
Pensioner Rt Arty,1
Pensioner Rtt. Ay,1
Pensioner S Stafordshire Regiment,1
Pensioner School Master,1
Pensioner School Teacher,1
Pensioner School Teacher Natl Education,1
Pensioner Sco Rifles,1
Pensioner Scottish Rifles,1
Pensioner Sean Royal Artillery,1
Pensioner Segt Major,1
Pensioner Serg R I C Ironmongers Assistant,1
Pensioner Sergeant 63rd Retirment General Labourer,1
Pensioner Sergeant Royal Irish Constabulary Railway Watchman,1
Pensioner Sergt 1st Devonshire Regt. Labourer,1
Pensioner Sergt Armd,1
Pensioner Sergt Army Infantry,1
Pensioner Sergt D M Police,1
Pensioner Sergt Late 44th Regt,1
Pensioner Sergt and ? From 75th and 3rd Battn Border Regiments,1
Pensioner Sergt of His Ms Army Post Office Service,1
Pensioner Sergt. Major Infantry R. I. C,1
Pensioner Sergt. R.I.C.,1
Pensioner Servant R I Co,1
Pensioner Served as a Steward at Work House,1
Pensioner Sgt of R. I. C.,1
Pensioner Sgt. Major,1
Pensioner Silk Weaver 12th R Lancers,1
Pensioner Slat Officer His. M. Coast Guard,1
Pensioner Soldier 10 Bat Fusiliers,1
Pensioner Soldier 69th Foot,1
Pensioner St M Army,1
Pensioner Staff Clerk,1
